latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
24.26869,113.41376,327.4,0.38,0.36,2020-10-30,05:30,N,nominal,1.0NRT,295.3,3.7,D
26.73376,119.63435,325.3,0.45,0.47,2020-10-30,05:30,N,nominal,1.0NRT,294.1,4.6,D
27.08721,118.41674,334.9,0.39,0.44,2020-10-30,05:30,N,nominal,1.0NRT,296.4,4.2,D
28.49115,117.59419,330.7,0.54,0.42,2020-10-30,05:30,N,nominal,1.0NRT,296.5,2.7,D
29.31713,121.75946,325.4,0.32,0.55,2020-10-30,05:30,N,nominal,1.0NRT,292.6,2.1,D
28.91511,117.02031,328.5,0.51,0.41,2020-10-30,05:30,N,nominal,1.0NRT,295,1.5,D
28.91802,117.02334,331.5,0.51,0.41,2020-10-30,05:30,N,nominal,1.0NRT,293.8,2.6,D
29.05826,117.38767,331.6,0.54,0.42,2020-10-30,05:30,N,nominal,1.0NRT,297.3,3.2,D
10.66348,106.66941,329.4,0.43,0.62,2020-10-30,05:30,N,nominal,1.0NRT,292.5,3.2,D
10.81977,107.50007,334.8,0.37,0.58,2020-10-30,05:30,N,nominal,1.0NRT,290.5,3.1,D
10.83137,107.56099,331.3,0.37,0.58,2020-10-30,05:30,N,nominal,1.0NRT,288.2,3.9,D
10.84929,107.6183,347.5,0.37,0.58,2020-10-30,05:30,N,nominal,1.0NRT,289.7,4.9,D
10.8499,107.62166,328.7,0.37,0.58,2020-10-30,05:30,N,nominal,1.0NRT,289.6,4.9,D
29.25331,117.17829,333.5,0.53,0.42,2020-10-30,05:30,N,nominal,1.0NRT,300.6,5.6,D
29.25591,117.18037,332.6,0.53,0.42,2020-10-30,05:30,N,nominal,1.0NRT,299.5,4.8,D
29.05927,117.39095,332.8,0.54,0.42,2020-10-30,05:30,N,nominal,1.0NRT,297.6,6.9,D
28.97299,115.72678,334.9,0.45,0.39,2020-10-30,05:30,N,nominal,1.0NRT,289.5,4.6,D
30.82157,117.79961,328.3,0.39,0.44,2020-10-30,05:36,N,nominal,1.0NRT,296.8,2.2,D
28.11371,96.58278,349.2,0.77,0.78,2020-10-30,05:36,N,nominal,1.0NRT,292.1,17.3,D
28.11542,96.58884,342.7,0.77,0.78,2020-10-30,05:36,N,nominal,1.0NRT,292.2,23.4,D
28.00413,96.74665,351.9,0.76,0.77,2020-10-30,05:36,N,nominal,1.0NRT,291.9,38.5,D
28.00575,96.75237,367,0.76,0.77,2020-10-30,05:36,N,high,1.0NRT,291.8,53.8,D
28.01095,96.75407,367,0.76,0.77,2020-10-30,05:36,N,low,1.0NRT,289.8,33.3,D
28.00948,96.7488,353.6,0.77,0.77,2020-10-30,05:36,N,nominal,1.0NRT,291.4,33.3,D
27.98486,96.71468,325.1,0.77,0.77,2020-10-30,05:36,N,nominal,1.0NRT,291.1,5.9,D
27.90266,96.77395,329.2,0.77,0.77,2020-10-30,05:36,N,nominal,1.0NRT,289.7,8.2,D
27.89946,96.77549,327.4,0.77,0.77,2020-10-30,05:36,N,nominal,1.0NRT,290.4,10.5,D
30.81128,116.22099,340.8,0.49,0.4,2020-10-30,05:36,N,nominal,1.0NRT,294.2,8.2,D
30.71392,115.94161,328.9,0.48,0.4,2020-10-30,05:36,N,nominal,1.0NRT,294.9,4.2,D
30.71199,115.94406,346.4,0.48,0.4,2020-10-30,05:36,N,nominal,1.0NRT,298.1,7,D
30.84377,117.77537,335.7,0.39,0.44,2020-10-30,05:36,N,nominal,1.0NRT,300.4,3.6,D
30.84421,117.77953,333.3,0.39,0.44,2020-10-30,05:36,N,nominal,1.0NRT,301.4,3.6,D
30.66521,116.24415,329.9,0.49,0.4,2020-10-30,05:36,N,nominal,1.0NRT,292.4,3.8,D
30.66582,116.24933,326.2,0.49,0.4,2020-10-30,05:36,N,nominal,1.0NRT,290.5,3.9,D
30.82174,117.79907,328.7,0.39,0.44,2020-10-30,05:36,N,nominal,1.0NRT,296.8,2.7,D
30.45687,117.23819,327.1,0.55,0.42,2020-10-30,05:36,N,nominal,1.0NRT,296.2,3.3,D
30.36171,119.83545,334.1,0.51,0.49,2020-10-30,05:36,N,nominal,1.0NRT,293.6,6.4,D
30.36118,119.82992,338.9,0.51,0.49,2020-10-30,05:36,N,nominal,1.0NRT,294.1,6.4,D
30.18145,116.91058,330.9,0.52,0.42,2020-10-30,05:36,N,nominal,1.0NRT,295.5,7.7,D
30.23879,116.92126,328.9,0.52,0.42,2020-10-30,05:36,N,nominal,1.0NRT,292.2,2.3,D
27.72473,102.21321,367,0.38,0.58,2020-10-30,05:36,N,high,1.0NRT,296.7,10.5,D
27.72813,102.21347,367,0.38,0.58,2020-10-30,05:36,N,high,1.0NRT,293.6,7.2,D
27.7273,102.20995,333,0.38,0.58,2020-10-30,05:36,N,nominal,1.0NRT,288.9,7.2,D
30.44952,117.23598,328.3,0.55,0.42,2020-10-30,05:36,N,nominal,1.0NRT,297.2,5.7,D
30.44902,117.2392,334.1,0.55,0.42,2020-10-30,05:36,N,nominal,1.0NRT,298.4,5.4,D
0.29781,99.26596,347.4,0.41,0.45,2020-10-30,07:06,N,nominal,1.0NRT,299.4,8.5,D
0.48294,99.37212,339.9,0.42,0.45,2020-10-30,07:06,N,nominal,1.0NRT,293.3,4.2,D
0.90177,99.15436,350.8,0.41,0.45,2020-10-30,07:06,N,nominal,1.0NRT,293.8,11.3,D
1.94991,99.1111,340.3,0.43,0.46,2020-10-30,07:06,N,nominal,1.0NRT,285.7,6,D
2.19274,98.11034,334.6,0.56,0.43,2020-10-30,07:06,N,nominal,1.0NRT,289,4.8,D
2.19487,98.1068,330.8,0.56,0.43,2020-10-30,07:06,N,nominal,1.0NRT,287.4,4.3,D
2.72063,101.63319,367,0.32,0.55,2020-10-30,07:06,N,high,1.0NRT,295.2,10.7,D
2.5467,99.06887,341.2,0.43,0.46,2020-10-30,07:06,N,nominal,1.0NRT,295.2,5.7,D
2.54605,99.06849,342.3,0.43,0.46,2020-10-30,07:06,N,nominal,1.0NRT,294.4,4.9,D
3.4374,102.63542,340.3,0.39,0.59,2020-10-30,07:06,N,nominal,1.0NRT,292.7,6.4,D
3.30966,101.57473,333.4,0.33,0.55,2020-10-30,07:06,N,nominal,1.0NRT,291.1,2.7,D
3.0297,97.57048,329.8,0.53,0.42,2020-10-30,07:06,N,nominal,1.0NRT,289.7,4.7,D
3.76275,102.40681,332.2,0.38,0.59,2020-10-30,07:06,N,nominal,1.0NRT,290,2.8,D
4.00353,101.37444,329.6,0.32,0.55,2020-10-30,07:06,N,nominal,1.0NRT,292.2,2.5,D
4.12178,102.08569,330.8,0.36,0.58,2020-10-30,07:06,N,nominal,1.0NRT,293.5,3,D
4.55483,103.45926,355.8,0.46,0.63,2020-10-30,07:06,N,nominal,1.0NRT,290.9,6.7,D
4.13096,97.0502,331.9,0.51,0.41,2020-10-30,07:06,N,nominal,1.0NRT,289,4.5,D
0.54139,100.16812,340.3,0.48,0.48,2020-10-30,07:06,N,nominal,1.0NRT,293.8,9.9,D
-3.70167,103.55111,326.2,0.35,0.56,2020-10-30,07:06,N,nominal,1.0NRT,281.3,1.7,D
-0.96374,101.60232,335.5,0.56,0.52,2020-10-30,07:06,N,nominal,1.0NRT,291.2,5.5,D
0.30237,103.01012,353.8,0.37,0.58,2020-10-30,07:06,N,nominal,1.0NRT,290,7.5,D
0.87857,103.51198,335.5,0.41,0.6,2020-10-30,07:06,N,nominal,1.0NRT,287.8,6.2,D
0.27994,99.28769,332.9,0.41,0.45,2020-10-30,07:06,N,nominal,1.0NRT,294.1,2.8,D
0.29367,99.26659,341.7,0.41,0.45,2020-10-30,07:06,N,nominal,1.0NRT,299,3.4,D
0.30196,99.26531,344.3,0.41,0.45,2020-10-30,07:06,N,nominal,1.0NRT,296.3,8.5,D
0.33196,99.28188,341.6,0.41,0.45,2020-10-30,07:06,N,nominal,1.0NRT,294.9,5.1,D
0.41221,99.30608,333.1,0.42,0.45,2020-10-30,07:06,N,nominal,1.0NRT,294.6,3.2,D
23.64789,88.44994,335,0.38,0.36,2020-10-30,07:12,N,nominal,1.0NRT,301.7,1.7,D
23.88187,94.22019,329.5,0.41,0.45,2020-10-30,07:12,N,nominal,1.0NRT,291.6,3.1,D
23.23816,92.84246,338.1,0.51,0.41,2020-10-30,07:12,N,nominal,1.0NRT,293.6,8.8,D
28.26346,95.6569,342.2,0.57,0.52,2020-10-30,07:12,N,nominal,1.0NRT,297.7,6.1,D
25.99498,95.6492,326.1,0.53,0.5,2020-10-30,07:12,N,nominal,1.0NRT,292.8,2.5,D
25.71557,91.73987,344.1,0.48,0.4,2020-10-30,07:12,N,nominal,1.0NRT,296.8,6.6,D
27.0113,97.61578,327.7,0.36,0.57,2020-10-30,07:12,N,nominal,1.0NRT,295.7,1.8,D
26.92376,93.31228,333.6,0.4,0.44,2020-10-30,07:12,N,nominal,1.0NRT,299.4,3,D
27.26776,96.30779,329.5,0.6,0.53,2020-10-30,07:12,N,nominal,1.0NRT,297.7,3.1,D
27.13309,94.26804,337.4,0.45,0.47,2020-10-30,07:12,N,nominal,1.0NRT,301.7,5.3,D
27.19007,94.30772,331.2,0.46,0.47,2020-10-30,07:12,N,nominal,1.0NRT,300.1,2.3,D
27.59478,95.37736,344.1,0.53,0.5,2020-10-30,07:12,N,nominal,1.0NRT,303.4,69.4,D
27.59945,95.37682,339.6,0.53,0.5,2020-10-30,07:12,N,nominal,1.0NRT,294.2,7,D
27.85911,96.83022,332.1,0.33,0.55,2020-10-30,07:12,N,nominal,1.0NRT,295.2,2.8,D
27.88919,96.85715,346,0.33,0.55,2020-10-30,07:12,N,nominal,1.0NRT,295.2,3,D
27.89385,96.85072,329.2,0.33,0.55,2020-10-30,07:12,N,nominal,1.0NRT,294.3,4.3,D
27.89366,96.84839,349.5,0.33,0.55,2020-10-30,07:12,N,nominal,1.0NRT,295.3,4.3,D
27.94059,96.73063,336.1,0.33,0.55,2020-10-30,07:12,N,nominal,1.0NRT,293.4,3.7,D
27.94915,96.76978,325.1,0.33,0.55,2020-10-30,07:12,N,low,1.0NRT,297.9,1.7,D
27.94619,96.73563,345.7,0.33,0.55,2020-10-30,07:12,N,nominal,1.0NRT,294.9,3.1,D
28.05815,96.62469,335.2,0.32,0.55,2020-10-30,07:12,N,nominal,1.0NRT,294.2,4,D
28.05798,96.62264,325.1,0.32,0.55,2020-10-30,07:12,N,nominal,1.0NRT,294.5,2.7,D
28.06426,96.01231,330.7,0.59,0.53,2020-10-30,07:12,N,nominal,1.0NRT,297.8,4.6,D
28.15362,96.62424,328.6,0.32,0.55,2020-10-30,07:12,N,nominal,1.0NRT,295.9,2.5,D
